ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120001538,A,2011.0,1.0,S,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1035.0,2.0,,1300.0,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120001539,A,2007.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,AURION,,1,Car,,R,P,4.0,4.0,5.0,1550.0,2.0,,,E,2.0,15.0,H,GLD,ZZ,2.0,R,1.0,5,1.0,0.0,No control
T20120001539,B,2005.0,1.0,N,1.0,Paved,V,VAN,ISUZU,NKR200,,71,Light Commercial Vehicle (Rigid) <= 4.5 Tonnes GVM,4490.0,R,D,4.0,4.0,3.0,3000.0,1.0,1490.0,,N,1.0,1.0,H,WHI,ZZ,2.0,F,1.0,1,2.0,0.0,No control
T20120001542,A,1994.0,1.0,W,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,W,1.0,1.0,H,BLU,ZZ,2.0,8,2.0,5,1.0,0.0,No control
T20120001549,A,1996.0,1.0,NW,1.0,Paved,V,SEDAN,FORD,FAIRLA,,1,Car,,R,M,4.0,8.0,5.0,1600.0,1.0,,,NW,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001549,B,1998.0,2.0,SE,1.0,Paved,V,SEDAN,HOLDEN,VECTRA,,1,Car,,R,P,4.0,4.0,5.0,1350.0,2.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,F,9.0,5,1.0,0.0,No control
T20120001550,B,2000.0,2.0,SE,1.0,Paved,V,SEDAN,FORD,FALCO,,1,Car,,R,P,4.0,6.0,5.0,1550.0,1.0,,,SE,1.0,15.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120001551,A,1999.0,1.0,E,1.0,Paved,V,SEDAN,DAEWOO,LANOS,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,S,3.0,1.0,H,GRN,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120001553,A,1994.0,1.0,NE,1.0,Paved,V,SEDAN,HOLDEN,STATES,,1,Car,,R,M,4.0,6.0,5.0,1350.0,1.0,,,NE,1.0,1.0,H,RED,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120001555,A,2011.0,2.0,NW,1.0,Paved,V,TRAY,FORD,RANGER,,4,Utility,2914.0,R,D,4.0,4.0,4.0,1685.0,2.0,1229.0,,NW,1.0,1.0,H,WHI,ZZ,2.0,1,0.0,3,1.0,0.0,No control
T20120001555,B,2007.0,8.0,NW,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,D,4.0,4.0,5.0,1365.0,1.0,,,NW,1.0,1.0,H,SIL,ZZ,2.0,1,0.0,4,1.0,0.0,No control
T20120001555,C,2008.0,1.0,SE,1.0,Paved,V,SEDAN,VOLKS,JETTA,,1,Car,,R,P,4.0,4.0,5.0,1355.0,1.0,,,SE,1.0,1.0,H,BLU,ZZ,2.0,1,0.0,5,1.0,0.0,No control
T20120001557,A,2000.0,1.0,NW,3.0,Gravel,V,WAGON,MITSUB,PAJERO,,2,Station Wagon,,R,M,4.0,6.0,7.0,1650.0,1.0,,,NW,1.0,18.0,H,WHI,ZZ,2.0,8,1.0,5,1.0,0.0,No control
T20120001558,A,2011.0,2.0,W,1.0,Paved,V,WAGON,MAZDA,CX7,,2,Station Wagon,,R,P,4.0,4.0,5.0,1589.0,2.0,,,W,1.0,1.0,H,GRY,ZZ,2.0,8,2.0,4,1.0,0.0,No control
T20120001558,B,1993.0,1.0,N,1.0,Paved,V,SEDAN,FORD,LASER,,1,Car,,R,P,4.0,4.0,5.0,850.0,2.0,,,N,1.0,1.0,H,RED,ZZ,2.0,F,2.0,4,1.0,11.0,Giveway sign
T20120001559,A,2001.0,2.0,NW,1.0,Paved,V,SEDAN,KIA,CREDOS,,1,Car,,R,P,4.0,4.0,5.0,1294.0,1.0,,,NW,1.0,7.0,H,GLD,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001559,B,1987.0,1.0,NW,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1100.0,2.0,,1600.0,SE,5.0,5.0,H,FWN,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120001561,A,1989.0,1.0,NE,3.0,Gravel,V,TRAY,TOYOTA,LANDC,,4,Utility,,R,P,4.0,6.0,3.0,2020.0,2.0,,,NE,1.0,1.0,H,RED,ZZ,2.0,T,2.0,5,2.0,0.0,No control
T20120001562,A,1991.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,BERLIN,,1,Car,,R,M,4.0,6.0,5.0,1350.0,2.0,,,SE,1.0,17.0,H,RED,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120001562,B,2000.0,2.0,SE,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1100.0,0.0,,,SE,11.0,11.0,H,SIL,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120001562,C,2002.0,8.0,SE,1.0,Paved,V,DC UTE,NISSAN,NAVARA,,4,Utility,2920.0,R,D,4.0,4.0,5.0,1450.0,0.0,1470.0,,SE,11.0,11.0,H,BLU,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120001566,A,1999.0,1.0,NW,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1300.0,1.0,,,NW,1.0,1.0,H,WHI,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120001567,A,1996.0,2.0,SE,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,P,4.0,6.0,5.0,1550.0,4.0,,,SE,1.0,17.0,H,WHI,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001567,B,1994.0,1.0,SW,1.0,Paved,V,WAGON,CHRYS,CHEROK,,2,Station Wagon,,R,P,4.0,6.0,5.0,1850.0,1.0,,,NW,2.0,2.0,H,GRN,ZZ,2.0,2,2.0,5,1.0,11.0,Giveway sign
T20120001568,A,1998.0,1.0,S,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,6.0,5.0,1450.0,1.0,,,S,1.0,18.0,H,BLU,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120001569,A,1994.0,1.0,NE,1.0,Paved,V,DC UTE,TOYOTA,HILUX,,4,Utility,2730.0,R,D,4.0,4.0,4.0,1500.0,1.0,1230.0,,NE,1.0,18.0,H,WHI,ZZ,2.0,9,1.0,5,1.0,0.0,No control
T20120001576,A,1992.0,1.0,NW,1.0,Paved,V,SEDAN,SUBARU,LIBER,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,NW,1.0,2.0,H,RED,ZZ,2.0,F,9.0,4,1.0,0.0,No control
T20120001578,A,1999.0,1.0,SE,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1380.0,3.0,,3000.0,SE,18.0,18.0,H,SIL,ZZ,2.0,8,9.0,5,1.0,10.0,Stop sign
T20120001578,B,2011.0,8.0,SE,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1250.0,2.0,,,SE,1.0,1.0,H,GRY,ZZ,2.0,F,9.0,4,1.0,0.0,No control
T20120001578,C,2011.0,8.0,SE,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1290.0,1.0,,,SE,15.0,15.0,H,RED,ZZ,2.0,1,9.0,5,1.0,10.0,Stop sign
T20120001584,A,2011.0,1.0,W,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1255.0,2.0,,,N,2.0,17.0,H,SIL,ZZ,2.0,F,2.0,1,2.0,99.0,Unknown
T20120001586,A,2011.0,1.0,NW,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1724.0,2.0,,,W,3.0,3.0,H,BLK,ZZ,2.0,6,2.0,1,2.0,9.0,Roundabout
T20120001587,A,1999.0,1.0,NW,1.0,Paved,V,SEDAN,HOLDEN,BERLIN,,1,Car,,R,P,4.0,6.0,5.0,1450.0,2.0,,,N,2.0,2.0,H,MRN,ZZ,2.0,6,9.0,2,2.0,0.0,No control
T20120001587,B,2002.0,2.0,SE,1.0,Paved,V,VAN,FORD,ECONOV,,5,Panel Van,2275.0,R,M,4.0,4.0,3.0,1260.0,1.0,1015.0,,SE,1.0,1.0,H,WHI,ZZ,2.0,F,9.0,2,2.0,0.0,No control
T20120001591,A,2009.0,2.0,SW,1.0,Paved,V,SEDAN,NISSAN,TIIDA,,1,Car,,R,P,4.0,4.0,5.0,1124.0,1.0,,,SW,1.0,1.0,H,WHI,ZZ,2.0,R,2.0,3,1.0,1.0,Stop-go lights
T20120001591,B,2001.0,1.0,SW,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,SW,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120001592,A,1994.0,1.0,S,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,S,1.0,18.0,H,WHI,ZZ,2.0,5,0.0,5,1.0,0.0,No control
T20120001592,B,1996.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1500.0,2.0,,,S,1.0,1.0,H,GRN,ZZ,2.0,4,0.0,2,2.0,0.0,No control
T20120001592,C,2010.0,8.0,N,1.0,Paved,V,WAGON,MERC B,ML300,,2,Station Wagon,,R,D,4.0,6.0,5.0,2185.0,5.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120001602,A,1998.0,1.0,S,1.0,Paved,V,SEDAN,MAZDA,626,,1,Car,,R,P,4.0,4.0,5.0,1250.0,3.0,,,E,3.0,3.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,11.0,Giveway sign
T20120001602,B,1996.0,2.0,W,1.0,Paved,V,VAN,ISUZU,FRR500,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,9800.0,R,D,4.0,6.0,3.0,6920.0,1.0,2880.0,,W,1.0,1.0,H,WHI,ZZ,2.0,1,2.0,4,1.0,0.0,No control
T20120001608,A,1995.0,1.0,N,1.0,Paved,V,SEDAN,MITSUB,VERADA,,1,Car,,R,P,4.0,6.0,5.0,1400.0,4.0,,,N,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001608,B,2010.0,2.0,N,1.0,Paved,V,SEDAN,NISSAN,MICRA,,1,Car,,R,P,4.0,4.0,5.0,952.0,4.0,,,N,1.0,17.0,H,GLD,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120001611,A,2007.0,1.0,NE,1.0,Paved,V,WAGON,HOLDEN,CAPTIV,,2,Station Wagon,,R,D,4.0,4.0,7.0,1729.0,2.0,,,NE,1.0,17.0,H,BLK,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001611,B,2000.0,2.0,NE,1.0,Paved,V,WAGON,HONDA,CRV,,2,Station Wagon,,R,P,4.0,4.0,5.0,1137.0,1.0,,,NE,17.0,17.0,H,SIL,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120001611,C,2005.0,8.0,NE,1.0,Paved,V,SEDAN,MAZDA,6,,1,Car,,R,P,4.0,4.0,5.0,1350.0,2.0,,,NE,17.0,17.0,H,SIL,ZZ,2.0,8,2.0,3,1.0,0.0,No control
T20120001614,A,2002.0,2.0,E,1.0,Paved,V,SEDAN,MERC B,E320,,1,Car,,R,P,4.0,6.0,5.0,1645.0,1.0,,,E,1.0,13.0,H,SIL,ZZ,2.0,F,0.0,4,1.0,1.0,Stop-go lights
T20120001614,B,1991.0,1.0,S,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1010.0,1.0,,,S,1.0,13.0,H,GRY,ZZ,2.0,2,0.0,5,1.0,1.0,Stop-go lights
T20120001614,C,2011.0,8.0,W,1.0,Paved,V,SEDAN,HYNDAI,I30,,1,Car,,R,P,4.0,4.0,5.0,1377.0,1.0,,,W,1.0,13.0,H,BLU,ZZ,2.0,F,0.0,3,1.0,1.0,Stop-go lights
T20120001615,A,1990.0,8.0,NE,1.0,Paved,V,COUPE,NISSAN,300ZX,,1,Car,1700.0,R,P,4.0,6.0,4.0,1400.0,1.0,300.0,,NE,1.0,1.0,H,WHI,ZZ,2.0,8,2.0,1,2.0,0.0,No control
T20120001615,B,2002.0,2.0,NE,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1600.0,1.0,,3800.0,NE,1.0,1.0,H,RED,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001615,C,2005.0,1.0,SW,1.0,Paved,V,WAGON,MITSUB,OUTLAN,,2,Station Wagon,,R,P,4.0,4.0,5.0,1550.0,5.0,,,NW,2.0,2.0,H,BLK,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120001615,D,1992.0,8.0,NE,1.0,Paved,V,SED,DAIHAT,CHRADE,,1,Car,,R,P,4.0,4.0,5.0,800.0,1.0,,,NE,1.0,1.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120001618,A,1999.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1500.0,3.0,,,S,2.0,2.0,H,GRN,ZZ,2.0,5,1.0,4,1.0,1.0,Stop-go lights
T20120001618,B,2002.0,2.0,W,1.0,Paved,V,SEDAN,FORD,FUTURA,,1,Car,,R,P,4.0,6.0,5.0,1552.0,2.0,,,W,1.0,1.0,H,GRN,ZZ,2.0,F,1.0,3,1.0,1.0,Stop-go lights
T20120001620,B,1997.0,8.0,S,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,4.0,5.0,1367.0,0.0,,,S,11.0,11.0,H,RED,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120001621,A,2011.0,1.0,NW,1.0,Paved,V,UTIL,FORD,RANGER,,4,Utility,2925.0,R,D,4.0,4.0,2.0,1945.0,2.0,980.0,,NW,1.0,1.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001621,B,2010.0,2.0,NW,1.0,Paved,V,SEDAN,TOYOTA,AURION,,1,Car,,R,P,4.0,6.0,5.0,1550.0,2.0,,,NW,1.0,1.0,H,WHI,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120001621,C,2005.0,8.0,NW,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,2035.0,R,P,4.0,4.0,5.0,1460.0,2.0,575.0,,NW,1.0,1.0,H,CRM,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120001630,A,1999.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,N,1.0,17.0,H,GRN,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001630,B,2009.0,2.0,N,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1255.0,1.0,,,N,15.0,15.0,H,RED,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120001630,C,1994.0,8.0,N,1.0,Paved,V,S WAG,TOYOTA,CAMRY,,2,Station Wagon,,R,P,4.0,4.0,5.0,950.0,3.0,,,N,1.0,15.0,H,SIL,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120001632,A,2008.0,1.0,W,1.0,Paved,V,WAGON,HYNDAI,TUCSON,,2,Station Wagon,,R,P,4.0,4.0,5.0,1698.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,0.0,No control
T20120001641,A,1998.0,2.0,W,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1450.0,4.0,,,W,1.0,1.0,H,GRN,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120001641,B,2006.0,1.0,S,1.0,Paved,V,SEDAN,HYNDAI,GETZ,,1,Car,,R,P,4.0,4.0,5.0,974.0,2.0,,,W,3.0,1.0,H,WHI,ZZ,2.0,5,2.0,4,9.0,11.0,Giveway sign
T20120001643,A,2000.0,2.0,N,1.0,Paved,V,WAGON,MAZDA,121,,2,Station Wagon,,R,P,4.0,4.0,5.0,950.0,1.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,11.0,Giveway sign
T20120001643,B,1998.0,1.0,E,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1600.0,2.0,,3800.0,E,1.0,1.0,H,BLU,ZZ,2.0,4,2.0,2,2.0,0.0,No control
T20120001644,A,2003.0,1.0,W,1.0,Paved,V,SEDAN,FORD,XR6,,1,Car,,R,P,4.0,6.0,5.0,1500.0,3.0,,,E,5.0,5.0,H,RED,ZZ,2.0,2,9.0,2,2.0,0.0,No control
T20120001644,B,2002.0,2.0,W,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,P,4.0,6.0,5.0,1620.0,2.0,,4000.0,W,1.0,1.0,H,GLD,ZZ,2.0,F,9.0,3,1.0,0.0,No control
T20120001647,A,1998.0,8.0,S,1.0,Paved,V,WAGON,NISSAN,PATROL,,2,Station Wagon,,R,M,4.0,6.0,5.0,2095.0,1.0,,4500.0,S,17.0,17.0,B,GLD,ZZ,2.0,R,2.0,1,1.0,0.0,No control
T20120001647,B,2007.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,VIVA,,1,Car,,R,P,4.0,4.0,5.0,900.0,1.0,,,S,17.0,17.0,H,SIL,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120001647,C,2005.0,1.0,S,1.0,Paved,V,T SDS,FORD,FALCON,,4,Utility,,R,G,4.0,6.0,2.0,1732.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120001656,A,1994.0,1.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,4.0,5.0,1350.0,1.0,,,S,2.0,2.0,H,WHI,ZZ,2.0,8,2.0,3,1.0,11.0,Giveway sign
T20120001656,B,2002.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,ECHO,,1,Car,,R,P,4.0,4.0,5.0,865.0,1.0,,,N,1.0,1.0,H,FWN,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120001657,A,2000.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,8.0,5.0,1586.0,2.0,,,S,1.0,18.0,H,OGE,ZZ,2.0,1,1.0,3,1.0,0.0,No control
T20120001657,B,2001.0,8.0,N,1.0,Paved,V,SEDAN,FORD,F/LANE,,1,Car,,R,P,4.0,6.0,5.0,1450.0,1.0,,,N,1.0,15.0,H,WHI,ZZ,2.0,N,1.0,6,2.0,0.0,No control
T20120001661,A,2008.0,1.0,S,1.0,Paved,V,WAGON,TOYOTA,HIACE,,2,Station Wagon,,R,P,4.0,4.0,2.0,1270.0,1.0,,,N,5.0,5.0,H,WHI,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001661,B,2006.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001665,A,2002.0,1.0,SE,1.0,Paved,V,COUPE,MITSUB,LANCER,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,SE,1.0,6.0,H,WHI,ZZ,2.0,8,0.0,1,2.0,0.0,No control
T20120001667,A,2010.0,8.0,N,1.0,Paved,V,WAGON,TOYOTA,KLUGER,,2,Station Wagon,,R,P,4.0,6.0,7.0,1835.0,1.0,,,N,11.0,11.0,H,GRY,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120001667,B,2006.0,1.0,N,1.0,Paved,V,S WAG,SUBARU,OUTBAC,,2,Station Wagon,,R,P,4.0,6.0,5.0,1550.0,1.0,,,N,10.0,10.0,H,GRY,ZZ,2.0,F,1.0,1,2.0,0.0,No control
T20120001668,A,2006.0,2.0,E,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1206.0,1.0,,,NK,99.0,17.0,H,GRY,ZZ,2.0,R,2.0,2,2.0,1.0,Stop-go lights
T20120001668,B,2003.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1525.0,1.0,,,NK,99.0,1.0,H,GLD,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120001669,A,2009.0,1.0,E,1.0,Paved,V,P MVR,KENWTH,T608,,62,Prime Mover B-Double,,R,D,6.0,6.0,2.0,9340.0,1.0,,,S,2.0,2.0,B,BLU,GRY,2.0,5,2.0,4,1.0,0.0,No control
T20120001670,A,2000.0,1.0,E,1.0,Paved,V,COUPE,TOYOTA,CELICA,,1,Car,,R,P,4.0,4.0,4.0,1150.0,1.0,,,S,2.0,2.0,H,SIL,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120001673,B,2003.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,8.0,5.0,1590.0,1.0,,,N,1.0,1.0,H,RED,ZZ,2.0,F,2.0,1,2.0,1.0,Stop-go lights
T20120001673,C,2009.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1045.0,3.0,,,E,2.0,1.0,H,SIL,ZZ,2.0,R,2.0,1,2.0,1.0,Stop-go lights
T20120001677,A,1996.0,1.0,SE,1.0,Paved,V,SED,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1300.0,1.0,,,SE,1.0,18.0,H,GRN,ZZ,2.0,5,9.0,5,1.0,0.0,No control
T20120001679,A,1988.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,1300.0,R,P,4.0,4.0,5.0,1000.0,1.0,300.0,,N,1.0,18.0,H,GLD,ZZ,1.0,F,0.0,5,1.0,0.0,No control
T20120001686,A,2002.0,2.0,S,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,G,4.0,6.0,5.0,1580.0,1.0,,4000.0,S,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120001686,B,1998.0,1.0,NW,1.0,Paved,V,SED,MITSUB,MIRAGE,,1,Car,,R,P,4.0,4.0,5.0,850.0,1.0,,,NW,1.0,1.0,H,BLU,ZZ,2.0,5,2.0,4,1.0,10.0,Stop sign
T20120001687,A,2008.0,2.0,N,1.0,Paved,V,SEDAN,B M W,118I,,1,Car,,R,P,4.0,4.0,5.0,1230.0,1.0,,,W,3.0,15.0,H,GRY,ZZ,2.0,2,2.0,2,2.0,10.0,Stop sign
T20120001687,B,1998.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FESTIV,,1,Car,,R,P,4.0,4.0,5.0,800.0,1.0,,,S,3.0,18.0,H,BLU,ZZ,2.0,1,9.0,2,2.0,0.0,No control
T20120001689,A,2007.0,1.0,S,1.0,Paved,V,S WAG,MITSUB,LANCER,,2,Station Wagon,,R,P,4.0,4.0,5.0,1375.0,1.0,,,S,1.0,17.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120001693,A,2004.0,1.0,E,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,6.0,5.0,1512.0,1.0,,,S,2.0,2.0,H,BLU,ZZ,2.0,1,2.0,4,1.0,11.0,Giveway sign
T20120001693,B,2006.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1100.0,2.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120001696,A,2004.0,2.0,SE,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1589.0,2.0,,,SE,1.0,1.0,H,RED,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120001696,B,2008.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,1040.0,4.0,,,SE,1.0,6.0,H,SIL,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120001700,A,2002.0,1.0,N,1.0,Paved,V,VAN,MITSUB,FK617H,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,10400.0,R,D,4.0,6.0,3.0,5260.0,1.0,5140.0,,E,2.0,2.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,11.0,Giveway sign
T20120001700,B,1993.0,2.0,W,1.0,Paved,V,SEDAN,TOYOTA,SECA,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,1600.0,W,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120001702,A,1989.0,2.0,SW,1.0,Paved,V,S WAG,SUBARU,4WR,,2,Station Wagon,1450.0,R,P,4.0,4.0,5.0,1050.0,1.0,400.0,,SW,1.0,1.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,1.0,Stop-go lights
T20120001702,B,2011.0,1.0,SW,1.0,Paved,V,BUS,TOYOTA,HIACE,,8,Bus/Coach,,R,P,4.0,4.0,11.0,2360.0,1.0,,,SW,1.0,1.0,H,YLW,ZZ,2.0,F,2.0,1,2.0,1.0,Stop-go lights
T20120001707,A,2002.0,1.0,W,1.0,Paved,V,WAGON,MITSUB,NIMBUS,,2,Station Wagon,,R,P,4.0,4.0,7.0,1505.0,2.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,6,2.0,4,1.0,11.0,Giveway sign
T20120001707,B,2004.0,8.0,N,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,1500.0,2.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120001707,C,1985.0,8.0,E,1.0,Paved,V,SEDAN,MAZDA,929,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,E,17.0,17.0,H,GRN,ZZ,2.0,F,2.0,3,1.0,11.0,Giveway sign
